# SPH Simulation Output - CSV Format v1
# Timestamp: 2025-11-15T22:00:19Z
# Simulation: SPH Simulation
#
# === Unit System ===
# Type: Code
# Length: code_length (1.0000000000000000e+00 cm)
# Mass: code_mass (1.0000000000000000e+00 g)
# Time: code_time (1.0000000000000000e+00 s)
# Velocity: code_velocity (1.0000000000000000e+00 cm/s)
#
# === Simulation State ===
# Step: 0
# Time (code): 0.0000000000000000e+00
# Time (physical): 0.0000000000000000e+00 code_time
# Particle Count: 450
#
# === Physics Parameters ===
# Gamma: 1.6666666670000001e+00
# G: 1.0000000000000000e+00
# Neighbor Number: 50
# SPH Type: Unknown
# Kernel: Unknown
# Gravity: disabled
# Balsara Switch: disabled
# Time-Dependent AV: disabled
#
# === Energy ===
# Kinetic: 0.0000000000000000e+00 [code units]
# Thermal: 8.2499999958750037e-01 [code units]
# Potential: 0.0000000000000000e+00 [code units]
# Total: 8.2499999958750037e-01 [code units]
#
# === Columns ===
# id: Particle ID
# pos_x, pos_y, pos_z: Position [code units]
# vel_x, vel_y, vel_z: Velocity [code units]
# acc_x, acc_y, acc_z: Acceleration [code units]
# mass: Particle mass [code units]
# dens: Density [code units]
# pres: Pressure [code units]
# ene: Specific internal energy [code units]
# sml: Smoothing length [code units]
# sound: Sound speed [code units]
# alpha: Artificial viscosity coefficient
# balsara: Balsara factor
# gradh: grad-h term factor
# phi: Gravitational potential [code units]
# neighbor: Number of neighbors
#
id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,mass,dens,pres,ene,sml,sound,alpha,balsara,gradh,phi,neighbor
109,-3.6312499999999998e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4366745161543915e+00,1.4366745161543915e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
110,-3.6187500000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4131500512557354e+01,1.4131500512557354e+01,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
111,-3.6062499999999997e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.4116846756755109e+01,9.4116846756755109e+01,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
112,-3.5937500000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8198526074926446e+02,1.8198526074926446e+02,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
113,-3.5812499999999997e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2119105082143884e+02,2.2119105082143884e+02,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
114,-3.5687500000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,1.1449766256618490e+00,1.2500000000000000e-03,1.1449766256618490e+00,6.8698597525971228e-01,1.4999999992499997e+00,1.2318801338447160e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
115,-3.5562500000000002e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2119105082143884e+02,2.2119105082143884e+02,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
116,-3.5437500000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8198526074926446e+02,1.8198526074926446e+02,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
117,-3.5312500000000002e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.3932809368719518e+01,7.3932809368719518e+01,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
118,-3.5187499999999999e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4131500512557354e+01,1.4131500512557354e+01,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
119,-3.5062500000000002e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0150758052963340e+00,1.0150758052963340e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
120,-3.4937499999999999e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3453110882144892e+00,3.3453110882144892e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
121,-3.4812500000000002e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8099735465177864e+00,3.8099735465177864e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
122,-3.4687499999999999e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
123,-3.4562500000000002e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
124,-3.4437499999999999e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
125,-3.4312500000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
126,-3.4187499999999998e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
127,-3.4062500000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
128,-3.3937499999999998e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
129,-3.3812500000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
130,-3.3687499999999998e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
131,-3.3562500000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
132,-3.3437499999999998e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
133,-3.3312500000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
134,-3.3187499999999998e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.8477007279830930e+00,5.8477007279830930e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
135,-3.3062500000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3453110882144892e+00,3.3453110882144892e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
136,-3.2937499999999997e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4366745161543915e+00,1.4366745161543915e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
137,-3.2812500000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4131500512557354e+01,1.4131500512557354e+01,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
138,-3.2687499999999997e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.4116846756755109e+01,9.4116846756755109e+01,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
139,-3.2562500000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8198526074926446e+02,1.8198526074926446e+02,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
140,-3.2437499999999997e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.1764131899464880e+02,2.1764131899464880e+02,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
141,-3.2312500000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,1.1449766256618490e+00,1.2500000000000000e-03,1.1449766256618490e+00,6.8698597525971228e-01,1.4999999992499997e+00,1.2318801338447160e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
142,-3.2187500000000002e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2119105082143884e+02,2.2119105082143884e+02,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
143,-3.2062499999999999e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8198526074926446e+02,1.8198526074926446e+02,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
144,-3.1937500000000002e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.3932809368719518e+01,7.3932809368719518e+01,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
145,-3.1812499999999999e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4131500512557354e+01,1.4131500512557354e+01,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
146,-3.1687500000000002e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0150758052963340e+00,1.0150758052963340e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
147,-3.1562499999999999e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3453110882144892e+00,3.3453110882144892e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
148,-3.1437500000000002e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8099735465177864e+00,3.8099735465177864e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
149,-3.1312499999999999e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
150,-3.1187500000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
151,-3.1062499999999998e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
152,-3.0937500000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
153,-3.0812499999999998e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
154,-3.0687500000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
155,-3.0562499999999998e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
156,-3.0437500000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
157,-3.0312499999999998e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
158,-3.0187500000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
159,-3.0062499999999998e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.8477007279830930e+00,5.8477007279830930e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
160,-2.9937500000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3453110882144892e+00,3.3453110882144892e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
161,-2.9812499999999997e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4366745161543915e+00,1.4366745161543915e+00,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
162,-2.9687500000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4131500512557354e+01,1.4131500512557354e+01,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
163,-2.9562499999999997e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.4116846756755109e+01,9.4116846756755109e+01,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
164,-2.9437500000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8198526074926446e+02,1.8198526074926446e+02,1.2500000000000000e-03,2.3799408717697487e-01,1.2500000000000000e-03,2.3799408717697487e-01,1.4279645227762564e-01,1.4999999992499997e+00,8.8309829028534667e-03,6.3245553212854422e-01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0
