# Lane-Emden solution for 2D geometry, n=1.5
# xi_1 = 2.6477815002e+00
# dtheta_1 = -4.0153529219e-01
# n_points = 265
# Columns: xi  theta  dtheta/dxi
1.4714714716e+00  5.5386193767e-01  -4.9481381575e-01
1.4814814816e+00  5.4890510534e-01  -4.9555502715e-01
1.4914914916e+00  5.4394104070e-01  -4.9625879867e-01
1.5015015016e+00  5.3897011773e-01  -4.9692531494e-01
1.5115115116e+00  5.3399270873e-01  -4.9755476573e-01
1.5215215216e+00  5.2900918389e-01  -4.9814734529e-01
1.5315315316e+00  5.2401991130e-01  -4.9870325244e-01
1.5415415416e+00  5.1902525696e-01  -4.9922269051e-01
1.5515515516e+00  5.1402558476e-01  -4.9970586738e-01
1.5615615616e+00  5.0902125649e-01  -5.0015299544e-01
1.5715715717e+00  5.0401263183e-01  -5.0056429163e-01
1.5815815817e+00  4.9900006836e-01  -5.0093997740e-01
1.5915915917e+00  4.9398392142e-01  -5.0128027854e-01
1.6016016017e+00  4.8896454390e-01  -5.0158542466e-01
1.6116116117e+00  4.8394228683e-01  -5.0185565037e-01
1.6216216217e+00  4.7891749878e-01  -5.0209119422e-01
1.6316316317e+00  4.7389052576e-01  -5.0229229861e-01
1.6416416417e+00  4.6886171124e-01  -5.0245920979e-01
1.6516516517e+00  4.6383139614e-01  -5.0259217788e-01
1.6616616617e+00  4.5879991887e-01  -5.0269145685e-01
1.6716716718e+00  4.5376761525e-01  -5.0275730451e-01
1.6816816818e+00  4.4873481858e-01  -5.0278998256e-01
1.6916916918e+00  4.4370185961e-01  -5.0278975652e-01
1.7017017018e+00  4.3866906626e-01  -5.0275689517e-01
1.7117117118e+00  4.3363676386e-01  -5.0269167101e-01
1.7217217218e+00  4.2860527525e-01  -5.0259436047e-01
1.7317317318e+00  4.2357492034e-01  -5.0246524316e-01
1.7417417418e+00  4.1854601612e-01  -5.0230460187e-01
1.7517517518e+00  4.1351887669e-01  -5.0211272256e-01
1.7617617618e+00  4.0849381318e-01  -5.0188989436e-01
1.7717717719e+00  4.0347113385e-01  -5.0163640958e-01
1.7817817819e+00  3.9845114401e-01  -5.0135256369e-01
1.7917917919e+00  3.9343414605e-01  -5.0103865535e-01
1.8018018019e+00  3.8842043945e-01  -5.0069498636e-01
1.8118118119e+00  3.8341032045e-01  -5.0032186097e-01
1.8218218219e+00  3.7840408245e-01  -4.9991958667e-01
1.8318318319e+00  3.7340201589e-01  -4.9948847406e-01
1.8418418419e+00  3.6840440798e-01  -4.9902883623e-01
1.8518518519e+00  3.6341154268e-01  -4.9854098883e-01
1.8618618619e+00  3.5842370074e-01  -4.9802525003e-01
1.8718718720e+00  3.5344115968e-01  -4.9748194051e-01
1.8818818820e+00  3.4846419378e-01  -4.9691138350e-01
1.8918918920e+00  3.4349307409e-01  -4.9631390474e-01
1.9019019020e+00  3.3852806843e-01  -4.9568983251e-01
1.9119119120e+00  3.3356944140e-01  -4.9503949760e-01
1.9219219220e+00  3.2861745414e-01  -4.9436323279e-01
1.9319319320e+00  3.2367236453e-01  -4.9366137321e-01
1.9419419420e+00  3.1873442727e-01  -4.9293425660e-01
1.9519519520e+00  3.1380389359e-01  -4.9218222270e-01
1.9619619620e+00  3.0888101122e-01  -4.9140561321e-01
1.9719719721e+00  3.0396602441e-01  -4.9060477181e-01
1.9819819821e+00  2.9905917395e-01  -4.8978004417e-01
1.9919919921e+00  2.9416069712e-01  -4.8893177791e-01
2.0020020021e+00  2.8927082774e-01  -4.8806032265e-01
2.0120120121e+00  2.8438979614e-01  -4.8716602999e-01
2.0220220221e+00  2.7951782916e-01  -4.8624925349e-01
2.0320320321e+00  2.7465515014e-01  -4.8531034859e-01
2.0420420421e+00  2.6980197865e-01  -4.8434967219e-01
2.0520520521e+00  2.6495853098e-01  -4.8336758334e-01
2.0620620621e+00  2.6012501979e-01  -4.8236444281e-01
2.0720720722e+00  2.5530165402e-01  -4.8134061299e-01
2.0820820822e+00  2.5048863895e-01  -4.8029645791e-01
2.0920920922e+00  2.4568617618e-01  -4.7923234320e-01
2.1021021022e+00  2.4089446360e-01  -4.7814863614e-01
2.1121121122e+00  2.3611369543e-01  -4.7704570561e-01
2.1221221222e+00  2.3134406220e-01  -4.7592392216e-01
2.1321321322e+00  2.2658575076e-01  -4.7478365790e-01
2.1421421422e+00  2.2183894427e-01  -4.7362528663e-01
2.1521521522e+00  2.1710382212e-01  -4.7244918377e-01
2.1621621622e+00  2.1238055979e-01  -4.7125572637e-01
2.1721721723e+00  2.0766932927e-01  -4.7004529272e-01
2.1821821823e+00  2.0297029868e-01  -4.6881826284e-01
2.1921921923e+00  1.9828363228e-01  -4.6757501839e-01
2.2022022023e+00  1.9360949044e-01  -4.6631594278e-01
2.2122122123e+00  1.8894802965e-01  -4.6504142109e-01
2.2222222223e+00  1.8429940255e-01  -4.6375184009e-01
2.2322322323e+00  1.7966375786e-01  -4.6244758829e-01
2.2422422423e+00  1.7504124044e-01  -4.6112905585e-01
2.2522522523e+00  1.7043199128e-01  -4.5979663467e-01
2.2622622623e+00  1.6583614749e-01  -4.5845071832e-01
2.2722722723e+00  1.6125384227e-01  -4.5709170213e-01
2.2822822824e+00  1.5668520455e-01  -4.5571998509e-01
2.2922922924e+00  1.5213035955e-01  -4.5433596638e-01
2.3023023024e+00  1.4758942862e-01  -4.5294004645e-01
2.3123123124e+00  1.4306252897e-01  -4.5153262868e-01
2.3223223224e+00  1.3854977366e-01  -4.5011411937e-01
2.3323323324e+00  1.3405127159e-01  -4.4868492773e-01
2.3423423424e+00  1.2956712754e-01  -4.4724546588e-01
2.3523523524e+00  1.2509744210e-01  -4.4579614888e-01
2.3623623624e+00  1.2064231173e-01  -4.4433739468e-01
2.3723723724e+00  1.1620182874e-01  -4.4286962417e-01
2.3823823825e+00  1.1177608130e-01  -4.4139326115e-01
2.3923923925e+00  1.0736515340e-01  -4.3990873233e-01
2.4024024025e+00  1.0296912492e-01  -4.3841646736e-01
2.4124124125e+00  9.8588070922e-02  -4.3691690369e-01
2.4224224225e+00  9.4222062239e-02  -4.3541048133e-01
2.4324324325e+00  8.9871165559e-02  -4.3389764281e-01
2.4424424425e+00  8.5535442894e-02  -4.3237883805e-01
2.4524524525e+00  8.1214951574e-02  -4.3085452436e-01
2.4624624625e+00  7.6909744252e-02  -4.2932516644e-01
2.4724724725e+00  7.2619868899e-02  -4.2779123638e-01
2.4824824826e+00  6.8345368809e-02  -4.2625321366e-01
2.4924924926e+00  6.4086282595e-02  -4.2471158515e-01
2.5025025026e+00  5.9842644190e-02  -4.2316684511e-01
2.5125125126e+00  5.5614482195e-02  -4.2161950277e-01
2.5225225226e+00  5.1401820037e-02  -4.2007007833e-01
2.5325325326e+00  4.7204676083e-02  -4.1851910386e-01
2.5425425426e+00  4.3023062957e-02  -4.1696713295e-01
2.5525525526e+00  3.8856987534e-02  -4.1541474062e-01
2.5625625626e+00  3.4706450940e-02  -4.1386252341e-01
2.5725725726e+00  3.0571448556e-02  -4.1231109930e-01
2.5825825827e+00  2.6451969403e-02  -4.1076111931e-01
2.5925925927e+00  2.2347995605e-02  -4.0921327378e-01
2.6026026027e+00  1.8259502038e-02  -4.0766830839e-01
2.6126126127e+00  1.4186455611e-02  -4.0612704251e-01
2.6226226227e+00  1.0128815041e-02  -4.0459037884e-01
2.6326326327e+00  6.0865293588e-03  -4.0305935296e-01
2.6426426427e+00  2.0595355814e-03  -4.0153529219e-01
