# SPH Simulation Output - CSV Format v1
# Timestamp: 2026-01-12T22:16:24Z
# Simulation: SPH Simulation
#
# === Unit System ===
# Type: Code
# Length: code_length (1.0000000000000000e+00 cm)
# Mass: code_mass (1.0000000000000000e+00 g)
# Time: code_time (1.0000000000000000e+00 s)
# Velocity: code_velocity (1.0000000000000000e+00 cm/s)
#
# === Simulation State ===
# Step: 64
# Time (code): 1.260048372691185
# Time (physical): 1.260048372691185 code_time
# Particle Count: 31052
#
# === Physics Parameters ===
# Gamma: 1.6667
# G: 0.00430091
# Neighbor Number: 50
# SPH Type: Standard SPH
# Kernel: Wendland C4
# Gravity: enabled
# Balsara Switch: enabled
# Time-Dependent AV: disabled
#
# === Energy ===
# Kinetic: 21219.94476732026 [code units]
# Thermal: 238.2883745425976 [code units]
# Potential: -21119.44945800807 [code units]
# Total: 338.7836838547883 [code units]
#
# === Columns ===
# id: Particle ID
# pos_x, pos_y, pos_z: Position [code units]
# vel_x, vel_y, vel_z: Velocity [code units]
# acc_x, acc_y, acc_z: Acceleration [code units]
# mass: Particle mass [code units]
# dens: Density [code units]
# pres: Pressure [code units]
# ene: Specific internal energy [code units]
# sml: Smoothing length [code units]
# sound: Sound speed [code units]
# alpha: Artificial viscosity coefficient
# balsara: Balsara factor
# gradh: grad-h term factor
# phi: Gravitational potential [code units]
# grav_acc_x, grav_acc_y, grav_acc_z: Gravitational acceleration [code units]
# neighbor: Number of neighbors
# is_ghost: Ghost particle flag (0=real, 1=ghost)
#
id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,mass,dens,pres,ene,sml,sound,alpha,balsara,gradh,phi,grav_acc_x,grav_acc_y,grav_acc_z,B_x,B_y,B_z,vy_mhd,vz_mhd,neighbor,is_ghost
0,-2.831918679621977,-0.1702203843054916,0.006357622693788648,17.15690672556732,-2.668831013208663,-0.001989469792685794,53.3698506070133,3.064441791749072,-0.3038449064742259,0.008197129225950924,18323.78978373342,5827.820129993526,0.4770461652352595,0.01747870662658164,0.7280716989600163,1,0.4121218418950934,1,-2.867844385621073,-0.02205805016895029,-1.575998205229466,-2.544150446723147,0,0,0,0,0,50,0
1,-2.844161621243963,-0.1744699088374103,0.01454430805801367,17.14542897909584,-2.659762101029546,-0.007510585509086602,52.26165810733617,3.748888616585789,-0.01756550080728647,0.008197129225950924,15573.11471176035,4897.648932999846,0.4717171874861118,0.01845252906588412,0.7239937140311472,1,0.0780225551915832,1,-2.816098298736052,3.112456899688549,0.02771510553716242,-5.033676138228495,0,0,0,0,0,48,0
2,-2.833716065794745,-0.1752248207801254,0.02528485558626497,17.18742605923366,-2.653141067430072,0.006556889935518266,54.01086674291022,3.582966169403718,-0.7478388377435516,0.008197129225950924,12915.39246807242,4148.324132459355,0.4817643795170534,0.01964016768036045,0.7316633283943466,1,0.2929951213108976,1,-2.763764386307902,0.4726826622444505,0.1946751608306451,-7.709537888762751,0,0,0,0,0,47,0
3,-2.832007630891782,-0.183547922203513,0.01582486906551471,17.15647328970589,-2.658664541023442,0.02163050439598088,53.73341889619327,3.240768395865167,-0.4318235322610771,0.008197129225950924,15620.11425861747,4774.32370398435,0.4584555585195683,0.01843400330221731,0.7137441580746487,1,0.2897909411493986,1,-2.816169714164642,0.1140657206984073,3.012853653870678,-5.414203731194038,0,0,0,0,0,43,0
4,-2.827056056613361,-0.1674669188332763,0.01357140161347327,17.16020188038068,-2.644023883464355,-0.006985162416057372,53.52671352637747,3.64368786004324,-0.6997780428642534,0.008197129225950924,16508.39674967003,5145.726956622035,0.4675320202253723,0.0180972572855755,0.7207748515269446,1,0.304634270145773,1,-2.82803639684998,-1.286750441156343,-2.492077188063391,-4.772551606767251,0,0,0,0,0,47,0
5,-2.85111677088142,-0.1680663553565875,0.01680935157654908,17.12687960634661,-2.669833750696016,0.01399337394795064,52.76653635118048,2.9246674142808,-0.5401047943779549,0.008197129225950924,13216.39570388087,4237.69401442756,0.4809347369066029,0.01948991963014459,0.7310330611304049,1,0.2055860660952238,1,-2.770999062244429,4.356558632324932,-1.798367066841359,-5.22491756981039,0,0,0,0,0,48,0
6,-2.843176484090939,-0.1703898730092521,0.02186785990353813,17.13926599106651,-2.67037995569923,0.005245947748703098,53.38687449426088,3.067837728005295,0.0444492581540693,0.008197129225950924,13095.2194785424,3855.207486559812,0.4415750258124148,0.01954985159761444,0.7004807369116003,1,0.04999415610403279,1,-2.774012011576711,2.577841876831846,-1.168915123459623,-6.736801426629893,0,0,0,0,0,46,0
7,-2.837444828539638,-0.1768645180935816,-0.005810340212357338,17.14400480737975,-2.665706847341099,0.01525212848584429,52.16364989263199,3.630338609184426,0.1423261730516346,0.008197129225950924,19089.9920145027,5577.376781831734,0.4382213303705657,0.01724166275780992,0.6978156444712258,1,0.4057329005247242,1,-2.866972643784371,1.541605352884536,0.8848436413333374,1.996203915959845,0,0,0,0,0,49,0
8,-2.837108250184872,-0.1776825379555598,0.01753155136988783,17.16374456094088,-2.648024545855429,0.01946984325219052,52.6895289708243,2.889244523225093,-0.5075973106256557,0.008197129225950924,15316.27942970846,4538.120806346455,0.4444186146161769,0.01855510005225897,0.7027325430565227,1,0.2635672234547993,1,-2.81357541736718,1.420449431542891,1.048651370983487,-5.967157142273495,0,0,0,0,0,46,0
9,-2.83500901042168,-0.1707761716758509,0.01456474874716074,17.16954355643027,-2.662256333666392,0.009901513743400649,53.91264094669441,2.971748931895339,0.2046635717133004,0.008197129225950924,16379.28496113129,5253.140430631625,0.4810536887904933,0.01814468419552799,0.7311234604890707,1,0.2173186857275695,1,-2.83298364412744,0.8773414266885359,-1.30314585017139,-5.173216596403304,0,0,0,0,0,48,0
