# Time: 0.35
# Iterations: 6
# Columns: x, P, n, N, v, u, gamma, S, e
0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.506265664160400863e-03 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
5.012531328320801727e-03 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
7.518796992481202590e-03 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.002506265664160345e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.253132832080200432e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.503759398496240518e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.754385964912280604e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.005012531328320691e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.255639097744360777e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.506265664160400863e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.756892230576440950e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
3.007518796992481036e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
3.258145363408521122e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
3.508771929824561209e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
3.759398496240601295e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
4.010025062656641381e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
4.260651629072681468e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
4.511278195488721554e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
4.761904761904761640e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
5.012531328320801727e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
5.263157894736841813e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
5.513784461152881899e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
5.764411027568921986e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
6.015037593984962072e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
6.265664160401002158e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
6.516290726817042245e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
6.766917293233082331e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
7.017543859649122417e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
7.268170426065162504e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
7.518796992481202590e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
7.769423558897242676e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
8.020050125313282763e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
8.270676691729322849e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
8.521303258145362935e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
8.771929824561403022e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
9.022556390977443108e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
9.273182957393483195e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
9.523809523809523281e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
9.774436090225563367e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.002506265664160345e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.027568922305764354e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.052631578947368363e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.077694235588972371e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.102756892230576380e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.127819548872180389e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.152882205513784397e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.177944862155388406e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.203007518796992414e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.228070175438596423e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.253132832080200432e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.278195488721804440e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.303258145363408449e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.328320802005012458e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.353383458646616466e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.378446115288220475e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.403508771929824483e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.428571428571428492e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.453634085213032501e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.478696741854636509e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.503759398496240518e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.528822055137844527e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.553884711779448535e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.578947368421052544e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.604010025062656553e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.629072681704260561e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.654135338345864570e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.679197994987468578e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.704260651629072587e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.729323308270676596e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.754385964912280604e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.779448621553884613e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.804511278195488622e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.829573934837092630e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.854636591478696639e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.879699248120300648e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.904761904761904656e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.929824561403508665e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.954887218045112673e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
1.979949874686716682e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.005012531328320691e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.030075187969924699e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.055137844611528708e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.080200501253132717e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.105263157894736725e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.130325814536340734e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.155388471177944743e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.180451127819548751e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.205513784461152760e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.230576441102756768e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.255639097744360777e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.280701754385964786e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.305764411027568794e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.330827067669172803e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.355889724310776812e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.380952380952380820e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.406015037593984829e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
2.431077694235588837e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999778e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00
