# 4.00084
-1.72621 -0.984364 -0.644978 -0.235751 -0.138339 -0.116535 0.165707 0.0903382 0.0918686 6.97934e-05 0.000682561 1.0681e-05 0.0234725 0.920969 0 31 0.699455 1.51612 
-4.10318 -2.22268 -0.660821 -1.24394 -0.708574 -0.234702 0.0324806 0.0213032 0.00207334 6.97934e-05 0.000128326 5.44576e-07 0.00636557 1.60764 1 19 0.927068 1.93534 
-3.00022 -1.54635 0.134947 -0.807365 -0.446969 -0.0133213 0.0638944 0.0320211 -0.00548754 6.97934e-05 0.000216213 1.71053e-06 0.011867 1.35103 2 35 0.765386 1.28265 
-2.92145 -1.2398 0.668055 -0.726651 -0.337946 0.173147 0.086535 0.0336116 -0.0201637 6.97934e-05 0.000252939 2.22054e-06 0.0131685 1.28219 3 34 0.871689 1.37665 
-2.61547 -1.57197 -1.594 -0.745555 -0.439784 -0.501003 0.0502857 0.0402437 0.0403167 6.97934e-05 0.000250799 2.42648e-06 0.0145125 1.28583 4 24 0.659705 1.76473 
-2.82259 -1.35126 -0.511094 -0.727881 -0.371083 -0.107913 0.0733641 0.0347624 0.0135026 6.97934e-05 0.000352997 1.62586e-06 0.0069088 1.14737 5 26 0.701321 1.50332 
-6.21093 -2.61198 -1.05164 -1.98903 -0.864331 -0.347959 0.018124 0.00731876 0.00337132 6.97934e-05 1.77907e-05 2.08798e-08 0.00176046 3.10619 6 33 1.09131 1.4139 
-4.95854 -2.7066 -0.161004 -1.56317 -0.87639 -0.075166 0.0247119 0.0132027 -8.66315e-05 6.97934e-05 5.19935e-05 1.12562e-07 0.00324739 2.17258 7 25 1.01833 1.57273 
-3.81601 -1.34551 1.75203 -1.16612 -0.431897 0.584284 0.0396035 0.0129284 -0.0228175 6.97934e-05 0.000126774 3.3122e-07 0.00391902 1.61417 8 27 0.885933 1.57993 
-4.55195 -3.76474 5.25764 -1.53366 -1.3152 1.86162 0.00833695 0.00733407 -0.00985843 6.97934e-05 5.96167e-06 6.73665e-09 0.00169499 4.47201 9 54 1.11108 1.30319 
-2.66209 -1.74045 -2.21249 -0.774516 -0.577383 -0.723927 0.0282517 0.0192604 0.0342796 6.97934e-05 0.000190242 1.77716e-06 0.0140124 1.40991 10 18 0.924048 1.55542 
-2.72882 -0.527303 -1.54174 -0.673826 -0.111669 -0.450777 0.0781696 0.0186338 0.0357902 6.97934e-05 0.000316155 1.49633e-06 0.00709934 1.19031 11 28 0.702572 1.64342 
-4.49923 -1.72128 -1.73585 -1.40516 -0.579667 -0.553109 0.0308599 0.0137903 0.016202 6.97934e-05 6.79557e-05 1.61687e-07 0.00356895 1.98709 12 29 0.710283 1.64167 
-4.54725 -2.81267 -1.58679 -1.40005 -0.923796 -0.529227 0.0238966 0.0142618 0.0124548 6.97934e-05 5.19016e-05 1.70994e-07 0.00494188 2.17386 13 23 0.825005 1.72564 
-4.42777 -0.964808 0.711958 -1.35733 -0.254626 0.213992 0.039335 0.00785156 -0.00446564 6.97934e-05 0.00012997 4.62398e-07 0.00533659 1.60083 14 30 0.610257 1.35322 
-1.34749 -0.727472 0.284569 0.0916627 -0.0546005 -0.054756 0.280054 0.172778 -0.0830673 6.97934e-05 0.0012481 1.38526e-05 0.0166485 0.75314 15 33 0.485669 1.2944 
-2.02703 -0.0463648 0.599728 -0.223047 0.0359737 0.123037 0.200344 -0.0049296 -0.0580327 6.97934e-05 0.00124618 1.13281e-05 0.0136355 0.753526 16 20 0.664453 1.68249 
-2.11837 -0.416487 1.36101 -0.449367 -0.0125873 0.309181 0.0967595 0.0206374 -0.0965126 6.97934e-05 0.000452952 4.76583e-06 0.0157826 1.05586 17 28 0.856857 1.68645 
-4.02532 0.317531 -3.55689 -1.26425 0.144911 -1.1758 0.0218542 -0.000261048 0.0237492 6.97934e-05 6.7622e-05 1.6812e-07 0.00372927 1.99035 18 20 1.08428 1.51174 
-6.067 -0.0412878 -2.17388 -1.92654 -0.0074813 -0.685173 0.0216037 0.000342609 0.00768458 6.97934e-05 2.33207e-05 3.13342e-08 0.00201543 2.83821 19 38 1.04769 1.34583 
-4.54312 -0.748673 -2.93628 -1.45104 -0.196804 -0.947402 0.0167057 0.00641004 0.0241957 6.97934e-05 7.93449e-05 3.13555e-07 0.0059277 1.88706 20 18 0.791175 2.56 
-6.06513 -1.64755 -1.99593 -1.89366 -0.517053 -0.663992 0.019556 0.00558013 0.00575013 6.97934e-05 2.0003e-05 3.76809e-08 0.00282565 2.98717 21 33 1.03796 1.3076 
-6.12686 -1.79297 1.74449 -1.90991 -0.581685 0.56687 0.0189121 0.00557969 -0.00487098 6.97934e-05 2.07435e-05 3.1582e-08 0.00228376 2.9512 22 36 1.03491 1.54923 
-4.53214 -1.99548 1.83398 -1.41553 -0.648492 0.635406 0.0279065 0.0124551 -0.00935662 6.97934e-05 6.0802e-05 1.30504e-07 0.00321956 2.06215 23 28 0.687232 1.49612 
-4.61286 -0.204157 2.56079 -1.43067 -0.0703496 0.824215 0.0258706 6.72375e-05 -0.0173002 6.97934e-05 7.45635e-05 1.73284e-07 0.00348597 1.92656 24 23 0.981076 1.72414 
-3.66347 0.0827576 2.54515 -1.07935 0.0305095 0.813286 0.0299256 -0.00137007 -0.0260711 6.97934e-05 0.000107307 4.31011e-07 0.00602491 1.70641 25 29 1.02291 1.64599 
-3.62194 -0.0497988 -2.62879 -1.05832 -0.0144022 -0.849292 0.028856 0.0015289 0.0267532 6.97934e-05 0.000113927 4.76173e-07 0.00626947 1.6727 26 27 1.02236 1.81329 
-4.60217 0.203068 -2.54927 -1.42549 0.0695626 -0.819051 0.0260851 -0.000236104 0.017263 6.97934e-05 7.34811e-05 1.69131e-07 0.00345254 1.93598 27 25 0.981421 1.72643 
-4.57246 1.97964 -1.85159 -1.43605 0.641349 -0.644047 0.0272091 -0.012335 0.00916235 6.97934e-05 6.06567e-05 1.29972e-07 0.00321412 2.06379 28 29 0.686353 1.51852 
-6.12679 1.79302 -1.74433 -1.90996 0.581678 -0.566772 0.0188639 -0.00558758 0.00488182 6.97934e-05 2.08999e-05 3.198e-08 0.00229522 2.94381 29 36 1.03486 1.55289 
-6.0646 1.6479 1.99602 -1.89334 0.517248 0.663954 0.0195952 -0.00556091 -0.00578109 6.97934e-05 1.99385e-05 3.74787e-08 0.00281958 2.99039 30 35 1.03801 1.29475 
-4.62737 0.732849 2.92884 -1.49019 0.186681 0.947707 0.0190218 -0.00569268 -0.0205711 6.97934e-05 6.75911e-05 2.40932e-07 0.00534682 1.99065 31 22 0.789758 2.24391 
-6.06618 0.0410024 2.17209 -1.92623 0.00732609 0.684425 0.0215894 -0.000345578 -0.00770763 6.97934e-05 2.35148e-05 3.17689e-08 0.00202653 2.83038 32 38 1.04766 1.34155 
-4.0845 -0.330439 3.54749 -1.29024 -0.149666 1.16597 0.0216854 -0.000804049 -0.0242951 6.97934e-05 7.05561e-05 1.8029e-07 0.00383291 1.96237 33 19 1.0833 1.77088 
-2.05376 0.48917 -1.41272 -0.434448 0.0829762 -0.366048 0.0962567 -0.00249552 0.0804319 6.97934e-05 0.000446298 4.64724e-06 0.0156193 1.06109 34 27 0.849966 1.90664 
-2.19219 0.106775 -0.64895 -0.34542 -0.00311005 -0.140727 0.155173 0.00604865 0.0396092 6.97934e-05 0.000874906 6.27896e-06 0.0107651 0.847822 35 27 0.681313 1.45334 
-1.36616 0.826887 -0.182863 0.067186 0.0806652 0.0859436 0.240052 -0.149043 0.0279905 6.97934e-05 0.00120785 1.31667e-05 0.0163514 0.761415 36 27 0.492848 1.56289 
-4.42809 0.963583 -0.702377 -1.35607 0.254051 -0.209976 0.0397091 -0.00772568 0.0043165 6.97934e-05 0.000129285 4.58099e-07 0.005315 1.60365 37 29 0.610368 1.35393 
